i	date	DJIA-MINS
2260	12/20/2006 11:27	12490.78
2261	12/20/2006 11:28	12490.86
2262	12/20/2006 11:31	12491.26
2263	12/20/2006 11:33	12491.18
2264	12/20/2006 11:35	12490.22
2265	12/20/2006 11:37	12489.5
2266	12/20/2006 11:39	12490.46
2267	12/20/2006 11:43	12488.46
2268	12/20/2006 11:45	12489.9
2269	12/20/2006 11:47	12490.14
2270	12/20/2006 11:50	12490.38
2271	12/20/2006 11:51	12491.91
2272	12/20/2006 11:54	12491.75
2273	12/20/2006 11:56	12492.87
2274	12/20/2006 11:58	12494.15
2275	12/20/2006 12:00	12494.55
2276	12/20/2006 12:02	12496.31
2277	12/20/2006 12:04	12495.99
2278	12/20/2006 12:05	12492.79
2279	12/20/2006 12:08	12492.47
2280	12/20/2006 12:09	12492.63
2281	12/20/2006 12:11	12492.95
2282	12/20/2006 12:14	12491.51
2283	12/20/2006 12:15	12492.07
2284	12/20/2006 12:17	12488.94
2285	12/20/2006 12:20	12490.3
2286	12/20/2006 12:21	12489.82
2287	12/20/2006 12:23	12488.62
2288	12/20/2006 12:26	12492.07
2289	12/20/2006 12:27	12492.47
2290	12/20/2006 12:29	12490.46
2291	12/20/2006 12:32	12492.63
2292	12/20/2006 12:33	12490.86
2293	12/20/2006 12:35	12483.73
2294	12/20/2006 12:37	12486.94
2295	12/20/2006 12:39	12486.46
2296	12/20/2006 12:41	12483.57
2297	12/20/2006 12:43	12482.69
2298	12/20/2006 12:45	12483.73
2299	12/20/2006 12:47	12485.9
2300	12/20/2006 12:49	12484.38
2301	12/20/2006 12:50	12484.05
2302	12/20/2006 12:52	12484.86
2303	12/20/2006 12:55	12485.02
2304	12/20/2006 12:56	12485.74
2305	12/20/2006 12:58	12484.21
2306	12/20/2006 13:01	12486.7
2307	12/20/2006 13:02	12486.22
2308	12/20/2006 13:04	12486.94
2309	12/20/2006 13:07	12486.94
2310	12/20/2006 13:08	12486.62
2311	12/20/2006 13:10	12485.82
2312	12/20/2006 13:12	12476.2
2313	12/20/2006 13:14	12477.81
2314	12/20/2006 13:16	12477.89
2315	12/20/2006 13:18	12477.73
2316	12/20/2006 13:20	12478.29
2317	12/20/2006 13:22	12478.05
2318	12/20/2006 13:24	12477.16
2319	12/20/2006 13:26	12475.56
2320	12/20/2006 13:27	12473.72
2321	12/20/2006 13:30	12476.68
2322	12/20/2006 13:31	12475.4
2323	12/20/2006 13:33	12472.92
2324	12/20/2006 13:36	12466.99
2325	12/20/2006 13:38	12466.51
2326	12/20/2006 13:43	12468.51
2327	12/20/2006 13:45	12469.95
2328	12/20/2006 13:47	12469.87
2329	12/20/2006 13:49	12468.19
2330	12/20/2006 13:51	12472.12
2331	12/20/2006 13:52	12472.2
2332	12/20/2006 13:55	12473.72
2333	12/20/2006 13:57	12474.84
2334	12/20/2006 13:58	12475.32
2335	12/20/2006 14:01	12475.8
2336	12/20/2006 14:02	12474.84
2337	12/20/2006 14:04	12478.45
2338	12/20/2006 14:07	12478.21
2339	12/20/2006 14:08	12474.6
2340	12/20/2006 14:10	12477
2341	12/20/2006 14:13	12477.81
2342	12/20/2006 14:14	12477.57
2343	12/20/2006 14:16	12479.33
2344	12/20/2006 14:18	12478.69
2345	12/20/2006 14:20	12480.53
2346	12/20/2006 14:22	12486.3
2347	12/20/2006 14:24	12484.46
2348	12/20/2006 14:26	12483.17
2349	12/20/2006 14:27	12481.65
2350	12/20/2006 14:30	12480.37
2351	12/20/2006 14:32	12485.26
2352	12/20/2006 14:33	12476.44
2353	12/20/2006 14:36	12474.92
2354	12/20/2006 14:38	12477.16
2355	12/20/2006 14:39	12475.16
2356	12/20/2006 14:42	12476.68
2357	12/20/2006 14:43	12476.92
2358	12/20/2006 14:45	12475.48
2359	12/20/2006 14:48	12476.6
2360	12/20/2006 14:49	12474.2
2361	12/20/2006 14:51	12475.32
2362	12/20/2006 14:54	12474.92
2363	12/20/2006 14:55	12476.52
2364	12/20/2006 14:57	12477.89
2365	12/20/2006 15:00	12472.92
2366	12/20/2006 15:01	12473.48
2367	12/20/2006 15:03	12472.84
2368	12/20/2006 15:06	12471.16
2369	12/20/2006 15:07	12472.92
2370	12/20/2006 15:09	12473
2371	12/20/2006 15:12	12477.16
2372	12/20/2006 15:13	12475.56
2373	12/20/2006 15:15	12477.65
2374	12/20/2006 15:17	12477.65
2375	12/20/2006 15:19	12473.88
2376	12/20/2006 15:21	12473.08
2377	12/20/2006 15:24	12475.16
2378	12/20/2006 15:25	12475.64
2379	12/20/2006 15:27	12476.76
2380	12/20/2006 15:29	12479.57
2381	12/20/2006 15:31	12477.89
2382	12/20/2006 15:33	12478.61
2383	12/20/2006 15:36	12476.28
2384	12/20/2006 15:37	12476.76
2385	12/20/2006 15:39	12478.45
2386	12/20/2006 15:42	12473.72
2387	12/20/2006 15:44	12475.16
2388	12/20/2006 15:46	12472.52
2389	12/20/2006 15:48	12471.32
2390	12/20/2006 15:50	12470.84
2391	12/20/2006 15:52	12469.47
2392	12/20/2006 15:55	12465.71
2393	12/20/2006 15:56	12463.95
2394	12/20/2006 15:58	12464.11
2395	12/20/2006 16:00	12465.55
2396	12/20/2006 16:01	12465.15
2397	12/20/2006 16:03	12465.15
2398	12/20/2006 16:04	12463.87
2399	12/21/2006 9:30	12459.86
2400	12/21/2006 9:31	12460.82
2401	12/21/2006 9:33	12468.83
2402	12/21/2006 9:35	12468.35
2403	12/21/2006 9:37	12467.95
2404	12/21/2006 9:39	12468.83
2405	12/21/2006 9:42	12473.96
2406	12/21/2006 9:43	12480.53
2407	12/21/2006 9:45	12482.05
2408	12/21/2006 9:47	12480.29
2409	12/21/2006 9:49	12477.49
2410	12/21/2006 9:51	12481.81
2411	12/21/2006 9:53	12481.81
2412	12/21/2006 9:55	12478.77
2413	12/21/2006 9:57	12473.56
2414	12/21/2006 10:00	12469.87
2415	12/21/2006 10:01	12463.55
2416	12/21/2006 10:03	12472.68
2417	12/21/2006 10:05	12475.16
2418	12/21/2006 10:07	12472.2
2419	12/21/2006 10:09	12472.36
2420	12/21/2006 10:12	12468.75
2421	12/21/2006 10:13	12469.63
2422	12/21/2006 10:15	12467.31
2423	12/21/2006 10:18	12466.11
2424	12/21/2006 10:19	12458.58
2425	12/21/2006 10:21	12457.62
2426	12/21/2006 10:24	12455.53
2427	12/21/2006 10:25	12458.18
2428	12/21/2006 10:27	12459.94
2429	12/21/2006 10:30	12463.63
2430	12/21/2006 10:31	12467.63
2431	12/21/2006 10:33	12463.87
2432	12/21/2006 10:36	12464.35
2433	12/21/2006 10:37	12462.18
2434	12/21/2006 10:39	12462.02
2435	12/21/2006 10:42	12461.38
2436	12/21/2006 10:43	12465.47
2437	12/21/2006 10:45	12465.79
2438	12/21/2006 10:48	12464.99
2439	12/21/2006 10:49	12461.46
2440	12/21/2006 10:51	12460.42
2441	12/21/2006 10:54	12459.94
2442	12/21/2006 10:55	12460.74
2443	12/21/2006 10:57	12458.98
2444	12/21/2006 11:00	12451.21
2445	12/21/2006 11:01	12455.29
2446	12/21/2006 11:03	12455.78
2447	12/21/2006 11:06	12457.94
2448	12/21/2006 11:07	12457.46
2449	12/21/2006 11:09	12461.22
2450	12/21/2006 11:12	12458.34
2451	12/21/2006 11:13	12461.38
2452	12/21/2006 11:15	12457.54
2453	12/21/2006 11:18	12460.82
2454	12/21/2006 11:20	12461.38
2455	12/21/2006 11:22	12464.27
2456	12/21/2006 11:24	12468.03
2457	12/21/2006 11:25	12466.83
2458	12/21/2006 11:26	12464.03
2459	12/21/2006 11:30	12461.14
2460	12/21/2006 11:31	12462.34
2461	12/21/2006 11:34	12461.06
2462	12/21/2006 11:36	12460.5
2463	12/21/2006 11:38	12461.94
2464	12/21/2006 11:40	12464.43
2465	12/21/2006 11:43	12464.27
2466	12/21/2006 11:44	12464.83
2467	12/21/2006 11:46	12465.15
2468	12/21/2006 11:49	12461.46
2469	12/21/2006 11:51	12463.47
2470	12/21/2006 11:52	12459.3
2471	12/21/2006 11:55	12456.9
2472	12/21/2006 11:57	12456.34
2473	12/21/2006 11:59	12456.18
2474	12/21/2006 12:02	12449.77
2475	12/21/2006 12:03	12452.09
2476	12/21/2006 12:05	12452.41
2477	12/21/2006 12:08	12450.01
2478	12/21/2006 12:09	12447.2
2479	12/21/2006 12:11	12445.76
2480	12/21/2006 12:14	12448.16
2481	12/21/2006 12:15	12448.81
2482	12/21/2006 12:17	12438.39
2483	12/21/2006 12:20	12426.85
2484	12/21/2006 12:21	12430.38
2485	12/21/2006 12:23	12431.74
2486	12/21/2006 12:26	12435.67
2487	12/21/2006 12:27	12434.87
2488	12/21/2006 12:29	12431.1
2489	12/21/2006 12:32	12430.94
2490	12/21/2006 12:33	12419.32
2491	12/21/2006 12:35	12419.4
2492	12/21/2006 12:38	12411.47
2493	12/21/2006 12:39	12412.19
2494	12/21/2006 12:41	12413.8
2495	12/21/2006 12:44	12412.67
2496	12/21/2006 12:45	12414.84
2497	12/21/2006 12:47	12412.43
2498	12/21/2006 12:50	12414.68
2499	12/21/2006 12:51	12419
2500	12/21/2006 12:53	12416.92
2501	12/21/2006 12:56	12417.88
2502	12/21/2006 12:58	12414.04
2503	12/21/2006 13:00	12409.79
2504	12/21/2006 13:03	12398.17
2505	12/21/2006 13:05	12402.74
2506	12/21/2006 13:07	12401.94
2507	12/21/2006 13:10	12409.79
2508	12/21/2006 13:11	12410.35
2509	12/21/2006 13:13	12407.87
2510	12/21/2006 13:16	12408.83
2511	12/21/2006 13:18	12409.95
2512	12/21/2006 13:20	12406.99
2513	12/21/2006 13:23	12409.63
2514	12/21/2006 13:24	12411.87
2515	12/21/2006 13:26	12416.52
2516	12/21/2006 13:29	12421.89
2517	12/21/2006 13:31	12429.42
2518	12/21/2006 13:33	12425.81
2519	12/21/2006 13:35	12419.64
2520	12/21/2006 13:37	12419.96
2521	12/21/2006 13:39	12423.57
2522	12/21/2006 13:42	12426.85
2523	12/21/2006 13:43	12421.97
2524	12/21/2006 13:45	12418.68
2525	12/21/2006 13:48	12421.17
2526	12/21/2006 13:49	12420.45
2527	12/21/2006 13:51	12425.25
2528	12/21/2006 13:54	12413.72
2529	12/21/2006 13:56	12413.64
2530	12/21/2006 13:58	12414.92
2531	12/21/2006 14:01	12403.7
2532	12/21/2006 14:02	12407.39
2533	12/21/2006 14:04	12410.75
2534	12/21/2006 14:07	12410.11
2535	12/21/2006 14:08	12412.11
2536	12/21/2006 14:10	12414.2
2537	12/21/2006 14:13	12413.16
2538	12/21/2006 14:15	12412.27
2539	12/21/2006 14:17	12413.72
2540	12/21/2006 14:19	12414.04
2541	12/21/2006 14:21	12414.6
2542	12/21/2006 14:23	12415.4
2543	12/21/2006 14:26	12429.5
2544	12/21/2006 14:27	12429.42
2545	12/21/2006 14:29	12424.93
2546	12/21/2006 14:31	12430.62
2547	12/21/2006 14:33	12426.69
2548	12/21/2006 14:35	12429.66
2549	12/21/2006 14:38	12428.38
2550	12/21/2006 14:39	12426.45
2551	12/21/2006 14:41	12425.81
2552	12/21/2006 14:44	12429.02
2553	12/21/2006 14:45	12426.45
2554	12/21/2006 14:47	12422.13
2555	12/21/2006 14:50	12422.29
2556	12/21/2006 14:51	12418.44
2557	12/21/2006 14:53	12415.4
2558	12/21/2006 14:56	12418.12
2559	12/21/2006 14:58	12419.72
2560	12/21/2006 15:00	12423.01
2561	12/21/2006 15:02	12423.65
2562	12/21/2006 15:04	12423.81
2563	12/21/2006 15:06	12425.17
2564	12/21/2006 15:09	12426.37
2565	12/21/2006 15:10	12432.78
2566	12/21/2006 15:12	12430.86
2567	12/21/2006 15:15	12433.34
2568	12/21/2006 15:17	12426.61
2569	12/21/2006 15:19	12427.34
2570	12/21/2006 15:21	12425.41
2571	12/21/2006 15:23	12423.09
2572	12/21/2006 15:25	12423.09
2573	12/21/2006 15:28	12421.97
2574	12/21/2006 15:28	12422.13
2575	12/21/2006 15:31	12421.17
2576	12/21/2006 15:34	12424.93
2577	12/21/2006 15:35	12426.37
2578	12/21/2006 15:37	12423.57
2579	12/21/2006 15:40	12423.17
2580	12/21/2006 15:42	12422.05
2581	12/21/2006 15:44	12420.85
2582	12/21/2006 15:47	12420.13
2583	12/21/2006 15:48	12421.65
2584	12/21/2006 15:50	12424.37
2585	12/21/2006 15:53	12423.73
2586	12/21/2006 15:54	12423.65
2587	12/21/2006 15:57	12425.41
2588	12/21/2006 15:59	12426.05
2589	12/21/2006 16:01	12424.77
2590	12/21/2006 16:02	12422.45
2591	12/21/2006 16:04	12421.25
2592	12/22/2006 9:30	12416.84
2593	12/22/2006 9:32	12412.35
2594	12/22/2006 9:34	12408.43
2595	12/22/2006 9:36	12403.06
2596	12/22/2006 9:37	12392.97
2597	12/22/2006 9:40	12389.2
2598	12/22/2006 9:41	12377.83
2599	12/22/2006 9:43	12371.1
2600	12/22/2006 9:45	12371.9
2601	12/22/2006 9:46	12383.59
2602	12/22/2006 9:48	12379.59
2603	12/22/2006 9:51	12379.67
2604	12/22/2006 9:52	12377.83
2605	12/22/2006 9:54	12380.63
2606	12/22/2006 9:57	12374.3
2607	12/22/2006 9:58	12367.89
2608	12/22/2006 10:00	12370.22
2609	12/22/2006 10:02	12360.76
2610	12/22/2006 10:04	12355.63
2611	12/22/2006 10:05	12359.8
2612	12/22/2006 10:08	12364.45
2613	12/22/2006 10:09	12361
2614	12/22/2006 10:11	12364.13
2615	12/22/2006 10:13	12366.77
2616	12/22/2006 10:15	12364.69
2617	12/22/2006 10:16	12365.57
2618	12/22/2006 10:19	12367.89
2619	12/22/2006 10:20	12373.26
2620	12/22/2006 10:22	12371.98
2621	12/22/2006 10:24	12379.35
2622	12/22/2006 10:26	12374.06
2623	12/22/2006 10:28	12372.62
2624	12/22/2006 10:30	12384.39
2625	12/22/2006 10:32	12385.28
2626	12/22/2006 10:34	12383.11
2627	12/22/2006 10:36	12384.56
2628	12/22/2006 10:38	12382.87
2629	12/22/2006 10:40	12383.35
2630	12/22/2006 10:42	12382.87
2631	12/22/2006 10:44	12380.87
2632	12/22/2006 10:45	12383.67
2633	12/22/2006 10:48	12379.27
2634	12/22/2006 10:48	12380.55
2635	12/22/2006 10:51	12382.31
2636	12/22/2006 10:53	12382.55
2637	12/22/2006 10:55	12383.43
2638	12/22/2006 10:56	12384.15
2639	12/22/2006 10:59	12375.34
2640	12/22/2006 11:01	12376.38
2641	12/22/2006 11:02	12377.67
2642	12/22/2006 11:05	12380.39
2643	12/22/2006 11:06	12379.67
2644	12/22/2006 11:08	12380.63
2645	12/22/2006 11:10	12372.78
2646	12/22/2006 11:12	12369.81
2647	12/22/2006 11:13	12364.53
2648	12/22/2006 11:16	12364.45
2649	12/22/2006 11:17	12363.49
2650	12/22/2006 11:19	12363.17
2651	12/22/2006 11:22	12362.28
2652	12/22/2006 11:23	12361
2653	12/22/2006 11:25	12359.32
2654	12/22/2006 11:28	12354.99
2655	12/22/2006 11:29	12356.92
2656	12/22/2006 11:31	12357.32
2657	12/22/2006 11:34	12356.6
2658	12/22/2006 11:35	12356.92
2659	12/22/2006 11:37	12363.81
2660	12/22/2006 11:39	12361.8
2661	12/22/2006 11:41	12361.4
2662	12/22/2006 11:43	12362.6
2663	12/22/2006 11:46	12360.04
2664	12/22/2006 11:47	12357.08
2665	12/22/2006 11:48	12357.72
2666	12/22/2006 11:51	12357.96
2667	12/22/2006 11:52	12358.28
2668	12/22/2006 11:54	12358.04
2669	12/22/2006 11:57	12358.44
2670	12/22/2006 11:58	12356.28
2671	12/22/2006 12:00	12345.78
2672	12/22/2006 12:02	12346.42
2673	12/22/2006 12:04	12353.71
2674	12/22/2006 12:06	12354.43
2675	12/22/2006 12:08	12354.27
2676	12/22/2006 12:09	12354.03
2677	12/22/2006 12:11	12345.3
2678	12/22/2006 12:14	12345.3
2679	12/22/2006 12:15	12345.22
2680	12/22/2006 12:17	12342.26
2681	12/22/2006 12:19	12342.58
2682	12/22/2006 12:20	12344.02
2683	12/22/2006 12:22	12346.5
2684	12/22/2006 12:25	12350.91
2685	12/22/2006 12:26	12349.87
2686	12/22/2006 12:28	12351.39
2687	12/22/2006 12:30	12348.1
2688	12/22/2006 12:32	12347.86
2689	12/22/2006 12:33	12348.34
2690	12/22/2006 12:36	12352.11
2691	12/22/2006 12:37	12358.2
2692	12/22/2006 12:39	12364.29
2693	12/22/2006 12:42	12360.2
2694	12/22/2006 12:43	12365.17
2695	12/22/2006 12:45	12368.61
2696	12/22/2006 12:47	12369.17
2697	12/22/2006 12:49	12368.05
2698	12/22/2006 12:50	12367.41
2699	12/22/2006 12:53	12360.92
2700	12/22/2006 12:54	12361.96
2701	12/22/2006 12:56	12362.04
2702	12/22/2006 12:59	12358.52
2703	12/22/2006 13:01	12358.36
2704	12/22/2006 13:03	12354.43
2705	12/22/2006 13:05	12348.91
2706	12/22/2006 13:07	12351.15
2707	12/22/2006 13:09	12351.23
2708	12/22/2006 13:11	12355.23
2709	12/22/2006 13:12	12356.44
2710	12/22/2006 13:14	12353.23
2711	12/22/2006 13:17	12353.39
2712	12/22/2006 13:18	12354.19
2713	12/22/2006 13:20	12356.04
2714	12/22/2006 13:23	12356.44
2715	12/22/2006 13:24	12354.35
2716	12/22/2006 13:26	12354.43
2717	12/22/2006 13:28	12349.95
2718	12/22/2006 13:30	12345.06
2719	12/22/2006 13:31	12347.14
2720	12/22/2006 13:34	12346.1
2721	12/22/2006 13:35	12346.34
2722	12/22/2006 13:37	12346.74
2723	12/22/2006 13:39	12351.07
2724	12/22/2006 13:41	12349.47
2725	12/22/2006 13:43	12350.11
2726	12/22/2006 13:45	12346.74
2727	12/22/2006 13:46	12346.5
2728	12/22/2006 13:48	12349.31
2729	12/22/2006 13:51	12355.71
2730	12/22/2006 13:52	12360.12
2731	12/22/2006 13:54	12358.44
2732	12/22/2006 13:57	12355.47
2733	12/22/2006 13:58	12356.04
2734	12/22/2006 14:00	12357.48
2735	12/22/2006 14:02	12356.04
2736	12/22/2006 14:04	12354.03
2737	12/22/2006 14:06	12359.16
2738	12/22/2006 14:08	12354.11
2739	12/22/2006 14:09	12353.79
2740	12/22/2006 14:11	12355.07
2741	12/22/2006 14:14	12354.91
2742	12/22/2006 14:15	12355.15
2743	12/22/2006 14:17	12354.11
2744	12/22/2006 14:19	12354.51
2745	12/22/2006 14:21	12355.07
2746	12/22/2006 14:23	12361.8
2747	12/22/2006 14:25	12355.63
2748	12/22/2006 14:26	12355.39
2749	12/22/2006 14:28	12355.31
2750	12/22/2006 14:31	12351.31
2751	12/22/2006 14:32	12351.23
2752	12/22/2006 14:34	12354.59
2753	12/22/2006 14:36	12357
2754	12/22/2006 14:38	12356.52
2755	12/22/2006 14:39	12355.55
2756	12/22/2006 14:42	12352.43
2757	12/22/2006 14:43	12354.99
2758	12/22/2006 14:45	12354.43
2759	12/22/2006 14:48	12358.52
2760	12/22/2006 14:49	12358.28
2761	12/22/2006 14:51	12360.36
2762	12/22/2006 14:53	12363.09
2763	12/22/2006 14:55	12363.73
2764	12/22/2006 14:57	12363.17
2765	12/22/2006 14:59	12361.16
2766	12/22/2006 15:01	12360.6
2767	12/22/2006 15:02	12361.56
2768	12/22/2006 15:05	12362.68
2769	12/22/2006 15:06	12363.01
2770	12/22/2006 15:08	12365.89
2771	12/22/2006 15:11	12365.49
2772	12/22/2006 15:12	12365.09
2773	12/22/2006 15:14	12367.97
2774	12/22/2006 15:17	12370.22
2775	12/22/2006 15:18	12369.33
2776	12/22/2006 15:20	12369.09
2777	12/22/2006 15:23	12365.65
2778	12/22/2006 15:24	12366.05
2779	12/22/2006 15:26	12368.37
2780	12/22/2006 15:29	12368.21
2781	12/22/2006 15:30	12365.97
2782	12/22/2006 15:32	12367.17
2783	12/22/2006 15:35	12369.01
2784	12/22/2006 15:36	12369.57
2785	12/22/2006 15:38	12367.81
2786	12/22/2006 15:41	12364.69
2787	12/22/2006 15:42	12366.69
2788	12/22/2006 15:44	12367.25
2789	12/22/2006 15:47	12367.41
2790	12/22/2006 15:48	12365.09
2791	12/22/2006 15:50	12359.72
2792	12/22/2006 15:53	12352.59
2793	12/22/2006 15:55	12353.15
2794	12/22/2006 15:57	12350.03
2795	12/22/2006 15:59	12350.59
2796	12/22/2006 16:00	12345.86
2797	12/22/2006 16:02	12343.3
2798	12/22/2006 16:02	12343.22
2799	12/26/2006 9:30	12339.21
2800	12/26/2006 9:31	12340.81
2801	12/26/2006 9:33	12351.87
2802	12/26/2006 9:35	12349.87
2803	12/26/2006 9:37	12345.06
2804	12/26/2006 9:39	12346.34
2805	12/26/2006 9:40	12344.82
2806	12/26/2006 9:42	12342.74
2807	12/26/2006 9:44	12351.63
2808	12/26/2006 9:46	12360.76
2809	12/26/2006 9:47	12367.73
2810	12/26/2006 9:49	12363.97
2811	12/26/2006 9:50	12370.94
2812	12/26/2006 9:52	12370.38
2813	12/26/2006 9:55	12373.58
2814	12/26/2006 9:56	12379.51
2815	12/26/2006 9:58	12375.58
2816	12/26/2006 10:00	12369.33
2817	12/26/2006 10:01	12373.5
2818	12/26/2006 10:03	12370.54
2819	12/26/2006 10:05	12372.86
2820	12/26/2006 10:07	12372.22
2821	12/26/2006 10:08	12371.98
2822	12/26/2006 10:10	12368.29
2823	12/26/2006 10:12	12369.01
2824	12/26/2006 10:14	12369.73
2825	12/26/2006 10:16	12369.73
2826	12/26/2006 10:17	12368.13
2827	12/26/2006 10:19	12367.01
2828	12/26/2006 10:21	12367.41
2829	12/26/2006 10:23	12360.68
2830	12/26/2006 10:25	12362.92
2831	12/26/2006 10:27	12366.53
2832	12/26/2006 10:28	12368.69
2833	12/26/2006 10:30	12369.17
2834	12/26/2006 10:32	12368.85
2835	12/26/2006 10:34	12365.17
2836	12/26/2006 10:35	12365.65
2837	12/26/2006 10:38	12365.57
2838	12/26/2006 10:39	12364.93
2839	12/26/2006 10:41	12360.12
2840	12/26/2006 10:43	12363.49
2841	12/26/2006 10:45	12360.92
2842	12/26/2006 10:46	12359.32
2843	12/26/2006 10:49	12362.6
2844	12/26/2006 10:50	12365.17
2845	12/26/2006 10:52	12366.13
2846	12/26/2006 10:54	12365.01
2847	12/26/2006 10:56	12364.05
2848	12/26/2006 10:57	12360.36
2849	12/26/2006 11:00	12359.24
2850	12/26/2006 11:01	12359.4
2851	12/26/2006 11:03	12361.56
2852	12/26/2006 11:05	12363.89
2853	12/26/2006 11:07	12364.05
2854	12/26/2006 11:09	12367.01
2855	12/26/2006 11:11	12371.18
2856	12/26/2006 11:12	12371.9
2857	12/26/2006 11:14	12371.42
2858	12/26/2006 11:17	12372.38
2859	12/26/2006 11:18	12371.58
2860	12/26/2006 11:20	12370.05
2861	12/26/2006 11:23	12371.42
2862	12/26/2006 11:24	12371.82
2863	12/26/2006 11:26	12372.86
2864	12/26/2006 11:28	12375.9
2865	12/26/2006 11:30	12376.22
2866	12/26/2006 11:32	12375.82
2867	12/26/2006 11:34	12376.06
2868	12/26/2006 11:36	12379.11
2869	12/26/2006 11:37	12379.11
2870	12/26/2006 11:40	12378.79
2871	12/26/2006 11:41	12378.79
2872	12/26/2006 11:43	12380.31
2873	12/26/2006 11:46	12379.43
2874	12/26/2006 11:47	12380.39
2875	12/26/2006 11:49	12379.43
2876	12/26/2006 11:51	12378.39
2877	12/26/2006 11:52	12379.99
2878	12/26/2006 11:54	12381.35
2879	12/26/2006 11:57	12381.27
2880	12/26/2006 11:58	12380.95
2881	12/26/2006 12:00	12381.03
2882	12/26/2006 12:02	12381.27
2883	12/26/2006 12:04	12381.51
2884	12/26/2006 12:05	12374.14
2885	12/26/2006 12:08	12377.1
2886	12/26/2006 12:09	12377.43
2887	12/26/2006 12:11	12376.7
2888	12/26/2006 12:14	12377.51
2889	12/26/2006 12:15	12378.39
2890	12/26/2006 12:17	12377.67
2891	12/26/2006 12:19	12374.46
2892	12/26/2006 12:21	12377.43
2893	12/26/2006 12:23	12375.82
2894	12/26/2006 12:25	12375.98
2895	12/26/2006 12:26	12376.22
2896	12/26/2006 12:28	12377.67
2897	12/26/2006 12:30	12375.9
2898	12/26/2006 12:32	12376.14
2899	12/26/2006 12:33	12376.06
2900	12/26/2006 12:36	12376.78
2901	12/26/2006 12:37	12375.98
2902	12/26/2006 12:39	12375.66
2903	12/26/2006 12:41	12373.26
2904	12/26/2006 12:43	12373.66
2905	12/26/2006 12:44	12373.66
2906	12/26/2006 12:47	12374.06
2907	12/26/2006 12:48	12373.58
2908	12/26/2006 12:50	12375.34
2909	12/26/2006 12:52	12375.58
2910	12/26/2006 12:53	12375.34
2911	12/26/2006 12:55	12375.42
2912	12/26/2006 12:57	12374.62
2913	12/26/2006 12:59	12374.86
2914	12/26/2006 13:00	12375.66
2915	12/26/2006 13:03	12377.43
2916	12/26/2006 13:04	12377.1
2917	12/26/2006 13:06	12377.02
2918	12/26/2006 13:08	12377.43
2919	12/26/2006 13:09	12375.42
2920	12/26/2006 13:11	12374.62
2921	12/26/2006 13:14	12375.74
2922	12/26/2006 13:15	12376.06
2923	12/26/2006 13:17	12377.35
2924	12/26/2006 13:20	12381.83
2925	12/26/2006 13:21	12381.43
2926	12/26/2006 13:23	12379.19
2927	12/26/2006 13:26	12378.71
2928	12/26/2006 13:27	12379.59
2929	12/26/2006 13:29	12379.43
2930	12/26/2006 13:31	12378.79
2931	12/26/2006 13:33	12379.43
2932	12/26/2006 13:35	12380.39
2933	12/26/2006 13:37	12380.23
2934	12/26/2006 13:39	12379.35
2935	12/26/2006 13:41	12379.91
2936	12/26/2006 13:43	12380.95
2937	12/26/2006 13:44	12381.83
2938	12/26/2006 13:46	12381.91
2939	12/26/2006 13:49	12391.12
2940	12/26/2006 13:50	12388.8
2941	12/26/2006 13:52	12390.64
2942	12/26/2006 13:54	12392.73
2943	12/26/2006 13:55	12393.29
2944	12/26/2006 13:57	12392.49
2945	12/26/2006 13:59	12393.05
2946	12/26/2006 14:01	12393.13
2947	12/26/2006 14:03	12392.73
2948	12/26/2006 14:05	12393.53
2949	12/26/2006 14:06	12393.69
2950	12/26/2006 14:08	12392.65
2951	12/26/2006 14:11	12395.53
2952	12/26/2006 14:12	12397.29
2953	12/26/2006 14:14	12396.81
2954	12/26/2006 14:16	12398.17
2955	12/26/2006 14:18	12397.45
2956	12/26/2006 14:19	12396.41
2957	12/26/2006 14:22	12395.85
2958	12/26/2006 14:23	12394.97
2959	12/26/2006 14:25	12395.93
2960	12/26/2006 14:28	12395.29
2961	12/26/2006 14:29	12395.21
2962	12/26/2006 14:31	12394.65
2963	12/26/2006 14:33	12395.21
2964	12/26/2006 14:35	12394.81
2965	12/26/2006 14:37	12394.97
2966	12/26/2006 14:39	12394.81
2967	12/26/2006 14:40	12395.13
2968	12/26/2006 14:42	12395.85
2969	12/26/2006 14:45	12395.13
2970	12/26/2006 14:46	12395.37
2971	12/26/2006 14:48	12395.85
2972	12/26/2006 14:50	12396.25
2973	12/26/2006 14:52	12396.33
2974	12/26/2006 14:54	12392.17
2975	12/26/2006 14:56	12389.52
2976	12/26/2006 14:58	12389.52
2977	12/26/2006 15:00	12391.44
2978	12/26/2006 15:02	12392.49
2979	12/26/2006 15:04	12393.69
2980	12/26/2006 15:05	12392.73
2981	12/26/2006 15:08	12393.85
2982	12/26/2006 15:09	12393.53
2983	12/26/2006 15:11	12394.09
2984	12/26/2006 15:14	12394.49
2985	12/26/2006 15:15	12394.65
2986	12/26/2006 15:17	12395.61
2987	12/26/2006 15:20	12395.21
2988	12/26/2006 15:21	12395.85
2989	12/26/2006 15:23	12397.45
2990	12/26/2006 15:26	12397.21
2991	12/26/2006 15:27	12397.37
2992	12/26/2006 15:29	12399.06
2993	12/26/2006 15:32	12399.62
2994	12/26/2006 15:33	12403.3
2995	12/26/2006 15:35	12407.07
